% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.563025373e+02 +2.276525373e+02 +2.276525373e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +8.507595492e+01 +1.564259549e+02 +1.564259549e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
3 0 +5.025798271e+01 +1.216079827e+02 +1.216079827e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
4 0 +4.969194061e+01 +1.210419406e+02 +1.210419406e+02 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
5 0 +4.878548473e+01 +1.201354847e+02 +1.201354847e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
13 0 +2.412096411e+01 +9.547096411e+01 +9.547096411e+01 +8.9103e-01 -8.0939e-01 +1.5028e+00 -1.3019e+00 +6.8686e-01 +2.2905e+00 -8.9054e-01 -4.6630e-01 +1.9965e-01 -4.0348e-01
79 0 +2.203426049e+01 +9.338426049e+01 +9.338426049e+01 -1.4961e+00 +1.3582e+00 -2.0089e-01 -1.2161e+00 -3.5593e-01 -7.6576e-01 -3.2116e-01 -3.4987e-01 -1.7954e+00 +7.9482e-01
366 0 +2.048938390e+01 +9.183938390e+01 +9.183938390e+01 +1.6990e+00 -2.8600e+00 +3.5829e+00 -1.4542e+00 +2.9668e+00 -7.6599e-01 +3.1411e+00 +3.9895e+00 +2.5472e-01 +3.9572e-01
583 0 +1.675410882e+01 +8.810410882e+01 +8.810410882e+01 +5.6306e-01 -7.7909e-01 +1.0174e+00 -7.6352e-01 +1.8603e+00 -6.1087e-01 -1.4706e+00 -9.2521e-01 +7.0393e-02 +3.1409e+00
1701 0 +1.650042622e+01 +8.785042622e+01 +8.785042622e+01 +9.2654e-01 +6.3580e-01 +1.9624e+00 -1.4891e+00 -2.8314e+00 -2.2335e+00 +1.1687e+00 +8.6023e-01 +5.0345e-02 +3.0827e+00
2290 0 +1.270701189e+01 +8.405701189e+01 +8.405701189e+01 +3.0826e+00 +1.5172e+00 +1.9543e+00 +3.6904e+00 -2.1546e-02 -7.3101e-01 -2.3868e+00 -1.8761e+00 +2.1352e+00 +3.2383e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.743893307e+01 -2.977810669e+02 -2.977810669e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
5 0 +4.767275423e+01 -3.075472458e+02 -3.075472458e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
19 0 +4.686117056e+01 -3.083588294e+02 -3.083588294e+02 +7.2567e-01 -7.5716e-01 -9.7089e-01 +5.8247e-01 -1.2346e-01 +8.1400e-01 +5.7324e-01 +2.7171e-02 -7.4679e-01 -1.4148e+00
46 0 +4.684908744e+01 -3.083709126e+02 -3.083709126e+02 +3.7321e-02 +1.0551e+00 -8.8573e-01 +6.0405e-01 -4.3026e-01 -6.9287e-01 -7.0304e-03 -9.3524e-01 -4.5365e-01 -1.0979e+00
94 0 +4.252571220e+01 -3.126942878e+02 -3.126942878e+02 +7.1595e-01 -1.5680e+00 -3.7403e-01 +5.3625e-01 +1.0733e+00 -6.9207e-01 -4.0547e-01 +6.8437e-01 -2.3021e-01 -3.9924e-01
104 0 +2.864670821e+01 -3.265732918e+02 -3.265732918e+02 +1.6622e+00 -1.4813e+00 -1.3263e+00 +1.3972e+00 +3.3252e+00 -1.6177e-01 -3.3902e-01 +4.2025e-01 +2.3844e+00 -7.8100e-02
186 0 +2.797108450e+01 -3.272489155e+02 -3.272489155e+02 -9.5468e-01 -2.2961e+00 +2.4432e+00 +4.0648e-02 +8.1146e-01 -2.1627e+00 -3.5864e+00 +9.7035e-01 +1.4932e+00 +2.7683e+00
