% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.369399054e+00 +8.084939905e+01 +8.084939905e+01 +5.9671e-01 -3.8264e-02
3 0 +1.195572614e+00 +8.067557261e+01 +8.067557261e+01 -1.3415e-01 -1.3414e-01
6 0 +1.005516380e+00 +8.048551638e+01 +8.048551638e+01 -3.6342e-01 -3.6573e-01
7 0 +4.389162223e-01 +7.991891622e+01 +7.991891622e+01 +3.4196e-01 -1.8133e+00
26 0 +6.833780364e-02 +7.954833780e+01 +7.954833780e+01 -7.1178e-03 -1.1289e+00
27 0 +5.580572306e-02 +7.953580572e+01 +7.953580572e+01 +4.2100e-01 -1.3227e+00
31 0 +3.106115821e-02 +7.951106116e+01 +7.951106116e+01 +1.2163e-01 -1.0391e+00
41 0 +2.438388139e-02 +7.950438388e+01 +7.950438388e+01 +1.4457e-01 -1.0442e+00
51 0 +1.130166595e-02 +7.949130167e+01 +7.949130167e+01 +3.0816e-01 -1.2476e+00
61 0 +6.107276412e-03 +7.948610728e+01 +7.948610728e+01 +2.3920e-01 -1.2338e+00
71 0 +2.649426756e-03 +7.948264943e+01 +7.948264943e+01 +2.8972e-01 -1.1209e+00
81 0 +5.072634889e-04 +7.948050726e+01 +7.948050726e+01 +2.4299e-01 -1.1771e+00
91 0 +8.427840812e-05 +7.948008428e+01 +7.948008428e+01 +2.4386e-01 -1.1589e+00
131 0 +1.227486905e-05 +7.948001227e+01 +7.948001227e+01 +2.5602e-01 -1.1554e+00
141 0 +3.692930676e-06 +7.948000369e+01 +7.948000369e+01 +2.5449e-01 -1.1559e+00
151 0 +9.225463486e-07 +7.948000092e+01 +7.948000092e+01 +2.5187e-01 -1.1566e+00
161 0 +1.097561153e-08 +7.948000001e+01 +7.948000001e+01 +2.5289e-01 -1.1569e+00
211 0 +3.493639156e-09 +7.948000000e+01 +7.948000000e+01 +2.5284e-01 -1.1568e+00
428 0 +6.679101716e-13 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
461 0 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.834072929e+01 +4.228207293e+02 +4.228207293e+02 +5.9671e-01 -3.8264e-02
3 0 +2.176653862e+01 +4.162465386e+02 +4.162465386e+02 -1.3415e-01 -1.3414e-01
6 0 +1.887005977e+01 +4.133500598e+02 +4.133500598e+02 -3.6342e-01 -3.6573e-01
8 0 +1.106445134e+01 +4.055444513e+02 +4.055444513e+02 -1.6249e+00 -4.6229e-01
11 0 +1.016942923e+00 +3.954969429e+02 +3.954969429e+02 -4.7690e+00 -3.3993e+00
12 0 +3.757676081e-01 +3.948557676e+02 +3.948557676e+02 -4.1879e+00 -3.4307e+00
51 0 +7.697163607e-02 +3.945569716e+02 +3.945569716e+02 -3.8955e+00 -2.6130e+00
61 0 +4.301838406e-02 +3.945230184e+02 +3.945230184e+02 -4.0060e+00 -3.0677e+00
81 0 +1.818746805e-03 +3.944818187e+02 +3.944818187e+02 -3.9406e+00 -2.8842e+00
101 0 +9.174198713e-04 +3.944809174e+02 +3.944809174e+02 -3.9136e+00 -2.8642e+00
131 0 +5.055231783e-04 +3.944805055e+02 +3.944805055e+02 -3.8772e+00 -2.8978e+00
151 0 +3.998045039e-04 +3.944803998e+02 +3.944803998e+02 -3.8784e+00 -2.8891e+00
161 0 +3.248715774e-05 +3.944800325e+02 +3.944800325e+02 -3.8978e+00 -2.8961e+00
171 0 +2.466872286e-05 +3.944800247e+02 +3.944800247e+02 -3.9015e+00 -2.8865e+00
211 0 +5.056183625e-06 +3.944800051e+02 +3.944800051e+02 -3.8963e+00 -2.8912e+00
251 0 +4.485335580e-06 +3.944800045e+02 +3.944800045e+02 -3.8972e+00 -2.8922e+00
381 0 +4.411120415e-06 +3.944800044e+02 +3.944800044e+02 -3.8972e+00 -2.8921e+00
391 0 +4.086407387e-06 +3.944800041e+02 +3.944800041e+02 -3.8968e+00 -2.8917e+00
422 0 +3.737240775e-06 +3.944800037e+02 +3.944800037e+02 -3.8965e+00 -2.8903e+00
434 0 +8.303831578e-07 +3.944800008e+02 +3.944800008e+02 -3.8975e+00 -2.8902e+00
472 0 +5.188414320e-07 +3.944800005e+02 +3.944800005e+02 -3.8977e+00 -2.8907e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.937533343e+01 -2.277346666e+02 -2.277346666e+02 +5.9671e-01 -3.8264e-02
3 0 +1.354049955e+01 -2.335695004e+02 -2.335695004e+02 -1.3415e-01 -1.3414e-01
5 0 +1.195056811e+01 -2.351594319e+02 -2.351594319e+02 -3.6947e-01 +6.4256e-01
8 0 +5.166898384e+00 -2.419431016e+02 -2.419431016e+02 -1.6249e+00 -4.6229e-01
11 0 +1.643493752e+00 -2.454665062e+02 -2.454665062e+02 -2.5690e+00 +5.6653e-01
12 0 +1.178403613e-02 -2.470982160e+02 -2.470982160e+02 -3.7422e+00 +2.9607e-01
61 0 +5.663538433e-03 -2.471043365e+02 -2.471043365e+02 -3.8342e+00 +1.3698e-01
81 0 +6.799563600e-04 -2.471093200e+02 -2.471093200e+02 -3.8077e+00 +1.7884e-01
111 0 +2.317425296e-04 -2.471097683e+02 -2.471097683e+02 -3.8113e+00 +2.1135e-01
121 0 +7.247921198e-05 -2.471099275e+02 -2.471099275e+02 -3.7947e+00 +2.1087e-01
131 0 +2.809136362e-06 -2.471099972e+02 -2.471099972e+02 -3.7990e+00 +2.0164e-01
181 0 +2.914463550e-07 -2.471099997e+02 -2.471099997e+02 -3.7981e+00 +2.0366e-01
201 0 +6.364012961e-08 -2.471099999e+02 -2.471099999e+02 -3.7986e+00 +2.0328e-01
211 0 +4.800142506e-10 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01
489 0 +9.094947018e-13 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.520400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.884564550e+00 -1.491554354e+02 -1.491554354e+02 +5.9671e-01 -3.8264e-02
2 0 +1.069611629e+00 -1.509703884e+02 -1.509703884e+02 +7.4769e-01 +1.6230e+00
5 0 +6.211084555e-01 -1.514188915e+02 -1.514188915e+02 -3.6947e-01 +6.4256e-01
11 0 +5.501873693e-02 -1.519849813e+02 -1.519849813e+02 -2.3989e-01 +1.1910e+00
21 0 +4.095543852e-02 -1.519990446e+02 -1.519990446e+02 -4.6844e-01 +1.4454e+00
31 0 +2.663942085e-02 -1.520133606e+02 -1.520133606e+02 -3.6307e-01 +1.5561e+00
