% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.881792436e+06 +3.881582556e+06 +3.881582556e+06 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +1.683626694e+06 +1.683416814e+06 +1.683416814e+06 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
7 0 +1.022656255e+06 +1.022446375e+06 +1.022446375e+06 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01
11 0 +4.809329989e+05 +4.807231189e+05 +4.807231189e+05 +4.2408e-01 -2.8508e-01 -5.7692e-01 +7.1168e-01 +1.1310e+00
28 0 +1.292937212e+05 +1.290838412e+05 +1.290838412e+05 +3.6069e-02 -5.2847e-02 +7.2013e-02 +2.0144e+00 +2.1148e+00
38 0 +1.979848873e+04 +1.958860873e+04 +1.958860873e+04 +1.2652e-01 -9.0992e-01 +6.9751e-01 +1.8930e+00 +1.7123e+00
125 0 +5.098615349e+03 +4.888735349e+03 +4.888735349e+03 -4.7758e-01 +1.0375e+00 +1.3026e+00 +2.3906e+00 +1.7995e+00
409 0 +1.107515993e+03 +8.976359927e+02 +8.976359927e+02 -8.1656e-01 -4.9565e+00 +3.2036e+00 +2.4429e+00 +1.7855e+00
494 0 +6.851252181e+02 +4.752452181e+02 +4.752452181e+02 -1.4264e+00 -3.9449e+00 +3.7234e+00 +2.3702e+00 +1.7917e+00
535 0 +6.427123691e+02 +4.328323691e+02 +4.328323691e+02 -1.1042e+00 -3.5342e+00 +3.3473e+00 +2.4125e+00 +1.7769e+00
612 0 +4.188949440e+02 +2.090149440e+02 +2.090149440e+02 -1.0381e+00 -2.9757e+00 +3.4449e+00 +2.4039e+00 +1.7806e+00
630 0 +2.095027755e+02 -3.772244943e-01 -3.772244943e-01 -5.8817e-01 -2.0704e+00 +3.4419e+00 +2.3942e+00 +1.7837e+00
684 0 +1.987418938e+02 -1.113810624e+01 -1.113810624e+01 -1.0325e+00 -1.6155e+00 +3.6595e+00 +2.3529e+00 +1.7829e+00
713 0 +1.507707063e+02 -5.910929372e+01 -5.910929372e+01 -1.7094e+00 -1.0410e+00 +3.3964e+00 +2.3805e+00 +1.7914e+00
804 0 +1.464270686e+02 -6.345293141e+01 -6.345293141e+01 -1.0885e+00 -1.2008e+00 +3.4190e+00 +2.3598e+00 +1.7856e+00
