% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.091501498e+04 +1.036851498e+04 +1.036851498e+04 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
3 0 +6.956514406e+03 +6.410014406e+03 +6.410014406e+03 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
9 0 +6.157488920e+03 +5.610988920e+03 +5.610988920e+03 -1.1967e-01 +4.5711e-01 +1.5779e+00 -4.1827e-01 -7.0849e-01 -4.0176e-01 +1.0154e+00 +4.2875e-01 -4.2976e-01 +6.1327e-01
18 0 +3.447284546e+03 +2.900784546e+03 +2.900784546e+03 -7.8951e-01 -7.1581e-01 +2.2898e-02 +4.4115e-01 +3.7669e-01 +9.2718e-01 +1.1300e-01 +1.5535e+00 -1.6466e-01 +2.8202e+00
24 0 +5.978157034e+02 +5.131570342e+01 +5.131570342e+01 -6.3037e-01 +3.1646e-01 +1.4557e-01 -5.5160e-01 +2.2439e+00 +7.3392e-01 -1.9251e+00 +2.8645e-01 -5.6179e-01 +9.5243e-01
56 0 +5.951992892e+00 -5.405480071e+02 -5.405480071e+02 +2.2747e-01 -1.0507e-01 +4.2176e-01 -6.2493e-01 +1.2929e+00 +1.5715e-01 -8.6660e-01 +1.4886e+00 -1.4613e+00 +2.3847e+00
104 0 +4.325303798e+00 -5.421746962e+02 -5.421746962e+02 -6.8092e-01 +6.7149e-01 +4.1808e-01 -1.6981e+00 +9.1080e-01 -1.4025e+00 -1.2639e+00 +4.7728e-01 -2.3424e+00 +1.1367e+00
218 0 +3.942831072e+00 -5.425571689e+02 -5.425571689e+02 +9.1709e-01 +2.4139e+00 -6.1471e-01 -1.4593e+00 +2.3469e+00 -1.8408e-01 -1.9502e+00 +8.7338e-01 -2.2953e+00 +9.5061e-01
297 0 +3.320642051e+00 -5.431793579e+02 -5.431793579e+02 +1.0259e+00 +1.1808e+00 +8.5177e-01 -7.6584e-01 +2.4383e+00 -2.0907e+00 -3.6214e-01 +2.1503e+00 -1.5142e+00 +1.0488e+00
498 0 +2.795546638e+00 -5.437044534e+02 -5.437044534e+02 -2.4972e+00 +1.8190e+00 +5.1142e-01 -7.4813e-01 +2.8665e-01 -1.0345e+00 -1.2123e+00 +2.4056e+00 -2.0104e+00 +2.1205e+00
1259 0 +2.106649617e+00 -5.443933504e+02 -5.443933504e+02 -2.1992e+00 +1.9960e+00 +1.2852e+00 +1.9186e-01 +1.0682e+00 -1.1957e+00 -6.3782e-01 +1.0561e+00 -1.8726e+00 +1.0067e+00
2225 0 +2.053864424e+00 -5.444461356e+02 -5.444461356e+02 -2.1632e+00 +2.1895e+00 +1.9233e+00 -2.5199e-01 +1.4885e+00 -1.2824e+00 -2.3072e+00 +5.7525e-01 -1.5007e+00 +1.4098e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.325706448e+04 +2.425706448e+04 +2.425706448e+04 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +1.392651808e+02 +1.139265181e+03 +1.139265181e+03 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
