% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.499088232e+01 +1.876008823e+02 +1.876008823e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
3 0 +7.334857351e+01 +1.759585735e+02 +1.759585735e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
5 0 +6.580041802e+01 +1.684104180e+02 +1.684104180e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01
9 0 +6.386104831e+01 +1.664710483e+02 +1.664710483e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
12 0 +4.633366536e+01 +1.489436654e+02 +1.489436654e+02 +1.0313e+00 -7.3922e-01 -2.0921e-01 +4.3126e-01 +1.0755e+00
28 0 +4.001413272e+01 +1.426241327e+02 +1.426241327e+02 +2.2514e+00 +2.0529e-01 -9.9425e-01 +2.4323e-01 -1.1187e+00
45 0 +3.772261074e+01 +1.403326107e+02 +1.403326107e+02 +1.3778e+00 +1.2660e+00 -1.1202e+00 -1.8980e-01 -8.0191e-01
215 0 +3.083915683e+01 +1.334491568e+02 +1.334491568e+02 +2.0703e+00 -6.0915e-01 -1.4269e+00 -7.7870e-01 -1.3528e+00
314 0 +3.049034547e+01 +1.331003455e+02 +1.331003455e+02 -2.1607e+00 -2.1985e+00 +1.5526e+00 +3.1106e+00 +9.4407e-01
471 0 +2.425455219e+01 +1.268645522e+02 +1.268645522e+02 +9.9409e-01 +5.1117e-01 -1.2210e+00 -8.9748e-01 -3.2561e-01
1206 0 +1.906229382e+01 +1.216722938e+02 +1.216722938e+02 -1.8060e+00 -1.4264e+00 +2.1144e+00 +3.6591e-01 +7.2392e-01
1209 0 +1.702216471e+01 +1.196321647e+02 +1.196321647e+02 -2.0800e+00 -1.9133e+00 +1.3810e+00 +2.1906e+00 +3.0586e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.053870432e+01 +1.838387043e+02 +1.838387043e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
3 0 +7.053340211e+01 +1.638334021e+02 +1.638334021e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
4 0 +5.747590142e+01 +1.507759014e+02 +1.507759014e+02 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
5 0 +4.851537749e+01 +1.418153775e+02 +1.418153775e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01
9 0 +3.690835605e+01 +1.302083560e+02 +1.302083560e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
290 0 +3.174658855e+01 +1.250465886e+02 +1.250465886e+02 -1.0789e+00 -9.9397e-01 -8.5744e-01 +1.8906e+00 +8.9132e-01
328 0 +2.796146478e+01 +1.212614648e+02 +1.212614648e+02 -5.5018e-01 +7.5164e-01 -1.5472e+00 +1.9771e+00 +1.3393e+00
379 0 +2.527868742e+01 +1.185786874e+02 +1.185786874e+02 -9.9054e-01 +1.0529e+00 -1.1588e+00 +2.9294e+00 +2.6490e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.700110703e+01 +1.006411070e+02 +1.006411070e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
