% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.230668134e+01 -9.776933187e+02 -9.776933187e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
9 0 +2.156985621e+01 -9.784301438e+02 -9.784301438e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
14 0 +2.196735054e+00 -9.978032649e+02 -9.978032649e+02 +1.4562e+00 +2.7990e-02 +1.1035e+00 +4.6164e-01 -5.4512e-01
64 0 +4.536379926e-01 -9.995463620e+02 -9.995463620e+02 +1.8284e+00 +6.5553e-01 +2.6844e+00 +7.1357e-02 -1.3429e+00
76 0 +2.929356226e-01 -9.997070644e+02 -9.997070644e+02 +1.7866e+00 +5.4576e-01 +2.1472e+00 +3.5564e-01 -1.1931e+00
201 0 +2.601149245e-01 -9.997398851e+02 -9.997398851e+02 +1.5982e+00 +1.5151e+00 +3.0445e+00 +6.6221e-01 -1.6594e+00
202 0 +1.665622569e-01 -9.998334377e+02 -9.998334377e+02 +1.7866e+00 +9.7357e-01 +2.7334e+00 +3.7576e-01 -1.2115e+00
206 0 +1.257877233e-01 -9.998742123e+02 -9.998742123e+02 +1.6326e+00 +3.0387e-01 +2.1889e+00 -3.0410e-01 -1.4660e+00
226 0 +4.778618831e-02 -9.999522138e+02 -9.999522138e+02 +1.4104e+00 +4.1112e-01 +1.9999e+00 -1.0083e-01 -1.4157e+00
229 0 +3.868497296e-03 -9.999961315e+02 -9.999961315e+02 +1.8339e+00 +8.3353e-01 +2.2644e+00 +6.3515e-01 -1.0104e+00
236 0 +3.542097930e-03 -9.999964579e+02 -9.999964579e+02 +1.4258e+00 +6.8463e-01 +2.4412e+00 +1.6452e-01 -1.3852e+00
330 0 +1.837069823e-03 -9.999981629e+02 -9.999981629e+02 +1.4789e+00 +9.6675e-01 +2.7812e+00 +3.5938e-01 -1.4977e+00
377 0 +1.353805688e-03 -9.999986462e+02 -9.999986462e+02 +1.4498e+00 +7.6900e-01 +2.5055e+00 +4.4761e-01 -1.3077e+00
384 0 +9.612725984e-04 -9.999990387e+02 -9.999990387e+02 +1.6585e+00 +8.9556e-01 +2.5089e+00 +4.4620e-01 -1.2753e+00
423 0 +6.017578030e-04 -9.999993982e+02 -9.999993982e+02 +1.4812e+00 +8.7528e-01 +2.6743e+00 +2.7872e-01 -1.4871e+00
438 0 +4.247904374e-04 -9.999995752e+02 -9.999995752e+02 +1.4544e+00 +8.7535e-01 +2.6111e+00 +3.2871e-01 -1.4281e+00
456 0 +2.339662702e-04 -9.999997660e+02 -9.999997660e+02 +1.4715e+00 +8.5685e-01 +2.5740e+00 +3.8371e-01 -1.3985e+00
459 0 +2.270139944e-04 -9.999997730e+02 -9.999997730e+02 +1.5209e+00 +7.9705e-01 +2.5129e+00 +2.9752e-01 -1.3941e+00
501 0 +1.937747755e-04 -9.999998062e+02 -9.999998062e+02 +1.4657e+00 +7.9119e-01 +2.5700e+00 +2.1751e-01 -1.4752e+00
534 0 +1.452833829e-04 -9.999998547e+02 -9.999998547e+02 +1.4625e+00 +7.9810e-01 +2.5468e+00 +2.8343e-01 -1.4310e+00
551 0 +7.360258883e-05 -9.999999264e+02 -9.999999264e+02 +1.3838e+00 +7.9020e-01 +2.6043e+00 +1.7416e-01 -1.5203e+00
600 0 +6.558380085e-05 -9.999999344e+02 -9.999999344e+02 +1.4319e+00 +8.0910e-01 +2.6202e+00 +1.8998e-01 -1.5096e+00
613 0 +5.063357878e-05 -9.999999494e+02 -9.999999494e+02 +1.4418e+00 +8.0360e-01 +2.5795e+00 +2.1369e-01 -1.4745e+00
644 0 +2.645121720e-05 -9.999999735e+02 -9.999999735e+02 +1.4300e+00 +7.7104e-01 +2.5490e+00 +1.3863e-01 -1.5030e+00
704 0 +2.563098008e-05 -9.999999744e+02 -9.999999744e+02 +1.4191e+00 +7.3671e-01 +2.5680e+00 +8.1520e-02 -1.5315e+00
796 0 +2.477964244e-05 -9.999999752e+02 -9.999999752e+02 +1.4132e+00 +7.7171e-01 +2.5685e+00 +1.1940e-01 -1.5230e+00
828 0 +2.414860819e-05 -9.999999759e+02 -9.999999759e+02 +1.3997e+00 +7.4792e-01 +2.5773e+00 +7.8830e-02 -1.5384e+00
829 0 +1.561491126e-05 -9.999999844e+02 -9.999999844e+02 +1.4251e+00 +7.6120e-01 +2.5712e+00 +9.4995e-02 -1.5371e+00
837 0 +1.129710961e-05 -9.999999887e+02 -9.999999887e+02 +1.4501e+00 +7.6995e-01 +2.5689e+00 +9.4166e-02 -1.5253e+00
914 0 +1.037827246e-05 -9.999999896e+02 -9.999999896e+02 +1.4372e+00 +7.3893e-01 +2.5431e+00 +7.5023e-02 -1.5197e+00
922 0 +8.696263308e-06 -9.999999913e+02 -9.999999913e+02 +1.4353e+00 +7.5560e-01 +2.5526e+00 +8.1674e-02 -1.5246e+00
1190 0 +8.510378848e-06 -9.999999915e+02 -9.999999915e+02 +1.4216e+00 +7.5112e-01 +2.5571e+00 +8.3672e-02 -1.5307e+00
1214 0 +8.024984709e-06 -9.999999920e+02 -9.999999920e+02 +1.4223e+00 +7.5901e-01 +2.5763e+00 +8.9104e-02 -1.5349e+00
1233 0 +7.905255757e-06 -9.999999921e+02 -9.999999921e+02 +1.4304e+00 +7.5452e-01 +2.5725e+00 +7.7841e-02 -1.5366e+00
1238 0 +7.106188832e-06 -9.999999929e+02 -9.999999929e+02 +1.4237e+00 +7.4764e-01 +2.5610e+00 +7.2739e-02 -1.5372e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.401824510e+01 +1.074018245e+03 +1.074018245e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
3 0 +6.741653940e+01 +1.067416539e+03 +1.067416539e+03 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00
5 0 +2.822861984e+01 +1.028228620e+03 +1.028228620e+03 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01
104 0 +2.310272389e+01 +1.023102724e+03 +1.023102724e+03 -3.6594e+00 -7.5663e-01 -2.4605e+00 -3.1794e+00 -2.1445e+00
108 0 +2.178788614e+01 +1.021787886e+03 +1.021787886e+03 +1.3630e+00 +3.2164e+00 +2.5362e-01 +4.7295e+00 +4.3647e-01
132 0 +1.390315199e+01 +1.013903152e+03 +1.013903152e+03 -4.5123e+00 +4.0182e+00 -6.3569e-01 +1.5179e+00 -1.9746e+00
215 0 +9.209987227e+00 +1.009209987e+03 +1.009209987e+03 -4.6210e-01 +5.4141e-01 -2.6054e+00 +3.8173e+00 -1.1910e+00
263 0 +3.194163758e+00 +1.003194164e+03 +1.003194164e+03 -3.6671e+00 +8.0797e-01 -6.6364e-01 -2.1660e+00 -2.8321e+00
302 0 +2.358872749e+00 +1.002358873e+03 +1.002358873e+03 +1.7897e+00 +2.6155e+00 -1.6085e+00 +3.1043e+00 +1.4614e+00
353 0 +2.262195510e+00 +1.002262196e+03 +1.002262196e+03 +1.8330e+00 +3.0402e+00 -1.8974e+00 +3.2630e+00 +1.6981e+00
426 0 +2.061333231e+00 +1.002061333e+03 +1.002061333e+03 +1.8209e+00 +2.4997e+00 -1.9538e+00 +3.7046e+00 +1.2758e+00
501 0 +2.056476139e+00 +1.002056476e+03 +1.002056476e+03 +1.8724e+00 +2.7018e+00 -1.8419e+00 +3.1977e+00 +1.5236e+00
502 0 +2.025135367e+00 +1.002025135e+03 +1.002025135e+03 +2.2671e+00 +2.7993e+00 -1.4701e+00 +3.5874e+00 +1.1639e+00
526 0 +1.984768678e+00 +1.001984769e+03 +1.001984769e+03 +2.0746e+00 +2.5688e+00 -1.8314e+00 +3.5598e+00 +1.4058e+00
527 0 +1.979451831e+00 +1.001979452e+03 +1.001979452e+03 +2.0019e+00 +2.7461e+00 -1.8027e+00 +3.5947e+00 +1.5392e+00
579 0 +1.974240328e+00 +1.001974240e+03 +1.001974240e+03 +2.1668e+00 +2.7661e+00 -1.6288e+00 +3.6027e+00 +1.3118e+00
591 0 +1.970100389e+00 +1.001970100e+03 +1.001970100e+03 +2.1875e+00 +2.6638e+00 -1.7728e+00 +3.6332e+00 +1.4133e+00
626 0 +1.969712468e+00 +1.001969712e+03 +1.001969712e+03 +2.1035e+00 +2.8028e+00 -1.8863e+00 +3.4938e+00 +1.4269e+00
627 0 +1.964430840e+00 +1.001964431e+03 +1.001964431e+03 +2.0824e+00 +2.7555e+00 -1.7548e+00 +3.4922e+00 +1.4022e+00
628 0 +1.959980738e+00 +1.001959981e+03 +1.001959981e+03 +2.0858e+00 +2.7130e+00 -1.8086e+00 +3.6183e+00 +1.4202e+00
652 0 +1.958687407e+00 +1.001958687e+03 +1.001958687e+03 +2.1262e+00 +2.7499e+00 -1.8379e+00 +3.5320e+00 +1.3730e+00
676 0 +1.958104296e+00 +1.001958104e+03 +1.001958104e+03 +2.1517e+00 +2.7562e+00 -1.7900e+00 +3.5622e+00 +1.4424e+00
677 0 +1.956492064e+00 +1.001956492e+03 +1.001956492e+03 +2.1577e+00 +2.7647e+00 -1.7892e+00 +3.6189e+00 +1.3663e+00
