% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.445828197e+01 +8.524828197e+01 +8.524828197e+01 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
9 0 +9.389396990e+01 +8.468396990e+01 +8.468396990e+01 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
10 0 +8.629682003e+01 +7.708682003e+01 +7.708682003e+01 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
15 0 +6.968420319e+01 +6.047420319e+01 +6.047420319e+01 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00
26 0 +5.776799189e+01 +4.855799189e+01 +4.855799189e+01 -8.9957e-01 +1.3409e+00 -4.5386e-01 +1.1114e+00 -4.3752e+00
37 0 +5.608978866e+01 +4.687978866e+01 +4.687978866e+01 -2.9241e-01 +3.1937e+00 +2.5978e+00 +1.4293e+00 -3.0090e+00
40 0 +5.580290599e+01 +4.659290599e+01 +4.659290599e+01 -1.2929e+00 +9.2058e-01 +1.8471e+00 -1.7655e-01 -4.6825e+00
52 0 +3.499485326e+01 +2.578485326e+01 +2.578485326e+01 +2.1444e+00 -3.9154e-01 -1.1954e+00 +4.7407e+00 -4.8498e+00
62 0 +2.583296977e+01 +1.662296977e+01 +1.662296977e+01 -3.5381e+00 +3.1105e+00 +1.2241e+00 +4.7086e+00 -4.9644e+00
129 0 +2.084341945e+01 +1.163341945e+01 +1.163341945e+01 +2.6934e+00 +2.3796e+00 +2.5859e+00 +4.8683e+00 -4.4498e+00
154 0 +1.546461191e+01 +6.254611915e+00 +6.254611915e+00 +3.5592e+00 +4.1616e+00 +3.1328e+00 +4.0076e+00 -4.8952e+00
251 0 +1.110896030e+01 +1.898960304e+00 +1.898960304e+00 +2.1405e+00 +4.6998e+00 +4.6025e+00 +4.5987e+00 -4.5798e+00
326 0 +9.893469600e+00 +6.834695997e-01 +6.834695997e-01 +2.3899e+00 +3.9038e+00 +4.7067e+00 +4.9853e+00 -4.5676e+00
328 0 +9.653179507e+00 +4.431795068e-01 +4.431795068e-01 +2.0914e+00 +4.3201e+00 +4.7524e+00 +4.7682e+00 -4.6551e+00
351 0 +8.534235857e+00 -6.757641434e-01 -6.757641434e-01 +1.8929e+00 +4.0792e+00 +4.7380e+00 +4.8076e+00 -4.8121e+00
353 0 +7.430159281e+00 -1.779840719e+00 -1.779840719e+00 +2.4631e+00 +4.0163e+00 +4.8270e+00 +4.5855e+00 -4.9734e+00
378 0 +3.181080488e+00 -6.028919512e+00 -6.028919512e+00 +3.0782e+00 +4.4350e+00 +4.9843e+00 +4.9637e+00 -4.9999e+00
426 0 +3.121797402e+00 -6.088202598e+00 -6.088202598e+00 +3.2942e+00 +4.5797e+00 +4.9227e+00 +4.9545e+00 -4.9832e+00
481 0 +2.770774083e+00 -6.439225917e+00 -6.439225917e+00 +4.6126e+00 +4.9143e+00 +4.9646e+00 +4.8401e+00 -4.8780e+00
535 0 +2.691208104e+00 -6.518791896e+00 -6.518791896e+00 +4.2412e+00 +4.8969e+00 +4.9822e+00 +4.8761e+00 -4.9004e+00
536 0 +2.618184857e+00 -6.591815143e+00 -6.591815143e+00 +4.7390e+00 +4.9759e+00 +4.9479e+00 +4.7993e+00 -4.8979e+00
577 0 +2.554368130e+00 -6.655631870e+00 -6.655631870e+00 +4.0990e+00 +4.8890e+00 +4.8874e+00 +4.9047e+00 -4.9436e+00
579 0 +2.137478530e+00 -7.072521470e+00 -7.072521470e+00 +4.9532e+00 +4.8467e+00 +4.8762e+00 +4.9986e+00 -4.8581e+00
626 0 +1.918462770e+00 -7.291537230e+00 -7.291537230e+00 +4.9039e+00 +4.8890e+00 +4.8636e+00 +4.9312e+00 -4.9193e+00
627 0 +1.653715273e+00 -7.556284727e+00 -7.556284727e+00 +4.9208e+00 +4.8069e+00 +4.8629e+00 +4.9120e+00 -4.9697e+00
650 0 +1.548809364e+00 -7.661190636e+00 -7.661190636e+00 +4.4102e+00 +4.7878e+00 +4.9769e+00 +4.9638e+00 -4.9695e+00
656 0 +1.427846444e+00 -7.782153556e+00 -7.782153556e+00 +4.8173e+00 +4.8591e+00 +4.9447e+00 +4.9273e+00 -4.9589e+00
676 0 +1.238759206e+00 -7.971240794e+00 -7.971240794e+00 +4.7613e+00 +4.7854e+00 +4.8458e+00 +4.9988e+00 -4.9876e+00
701 0 +1.098273659e+00 -8.111726341e+00 -8.111726341e+00 +4.7660e+00 +4.8475e+00 +4.9228e+00 +4.9500e+00 -4.9932e+00
704 0 +1.024167741e+00 -8.185832259e+00 -8.185832259e+00 +4.8373e+00 +4.8520e+00 +4.9606e+00 +4.9938e+00 -4.9561e+00
707 0 +8.848171719e-01 -8.325182828e+00 -8.325182828e+00 +4.9784e+00 +4.8649e+00 +4.9491e+00 +4.9466e+00 -4.9838e+00
710 0 +8.826909908e-01 -8.327309009e+00 -8.327309009e+00 +4.9932e+00 +4.8918e+00 +4.9176e+00 +4.9350e+00 -4.9942e+00
726 0 +5.150542972e-01 -8.694945703e+00 -8.694945703e+00 +4.9893e+00 +4.8887e+00 +4.9944e+00 +4.9577e+00 -4.9949e+00
801 0 +3.056248277e-01 -8.904375172e+00 -8.904375172e+00 +4.9606e+00 +4.9434e+00 +4.9789e+00 +4.9837e+00 -4.9993e+00
831 0 +2.717575776e-01 -8.938242422e+00 -8.938242422e+00 +4.9248e+00 +4.9833e+00 +4.9814e+00 +4.9877e+00 -4.9961e+00
851 0 +1.863776036e-01 -9.023622396e+00 -9.023622396e+00 +4.9676e+00 +4.9896e+00 +4.9953e+00 +4.9938e+00 -4.9914e+00
876 0 +1.737618105e-01 -9.036238190e+00 -9.036238190e+00 +4.9472e+00 +4.9874e+00 +4.9783e+00 +4.9982e+00 -4.9980e+00
931 0 +1.207475996e-01 -9.089252400e+00 -9.089252400e+00 +4.9922e+00 +4.9897e+00 +4.9890e+00 +4.9913e+00 -4.9989e+00
1001 0 +9.425187222e-02 -9.115748128e+00 -9.115748128e+00 +4.9957e+00 +4.9931e+00 +4.9900e+00 +4.9995e+00 -4.9956e+00
1029 0 +6.104036163e-02 -9.148959638e+00 -9.148959638e+00 +4.9880e+00 +4.9990e+00 +4.9888e+00 +4.9986e+00 -4.9996e+00
1103 0 +3.769764293e-02 -9.172302357e+00 -9.172302357e+00 +4.9980e+00 +4.9978e+00 +4.9932e+00 +4.9988e+00 -4.9996e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.905099025e+01 +7.550409902e+02 +7.550409902e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
9 0 +9.476013873e+01 +7.507501387e+02 +7.507501387e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00
10 0 +9.233247056e+01 +7.483224706e+02 +7.483224706e+02 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
15 0 +7.591584835e+01 +7.319058484e+02 +7.319058484e+02 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00
27 0 +5.768792566e+01 +7.136779257e+02 +7.136779257e+02 -1.3781e-01 +9.9350e-02 -1.0235e+00 +2.5554e+00 -3.2839e+00
34 0 +4.854169104e+01 +7.045316910e+02 +7.045316910e+02 +9.6693e-01 +1.7875e+00 -1.8171e+00 +1.2670e+00 -4.8619e+00
51 0 +3.560085390e+01 +6.915908539e+02 +6.915908539e+02 +2.8779e+00 +2.1299e+00 -3.5350e+00 +3.9237e+00 -3.9886e+00
58 0 +2.847625856e+01 +6.844662586e+02 +6.844662586e+02 -1.4392e-01 -2.7827e+00 -5.2938e-01 +4.9766e+00 -4.4880e+00
76 0 +2.691363161e+01 +6.829036316e+02 +6.829036316e+02 +1.5024e+00 -2.8688e+00 -1.3044e+00 +4.4153e+00 -4.5348e+00
103 0 +2.250392624e+01 +6.784939262e+02 +6.784939262e+02 -3.6083e+00 -2.7101e+00 -2.8425e+00 +4.9284e+00 -4.7402e+00
129 0 +2.230177362e+01 +6.782917736e+02 +6.782917736e+02 +3.5180e-02 -1.9338e+00 -4.2724e+00 +3.7707e+00 -4.7329e+00
151 0 +2.143086749e+01 +6.774208675e+02 +6.774208675e+02 -2.1526e+00 -1.6340e+00 -4.6182e+00 +4.3733e+00 -4.6439e+00
178 0 +1.318195113e+01 +6.691719511e+02 +6.691719511e+02 +2.0249e+00 -3.7001e+00 -4.0492e+00 +4.6589e+00 -4.7030e+00
201 0 +1.249169363e+01 +6.684816936e+02 +6.684816936e+02 +3.9812e+00 -4.1477e+00 -3.3734e+00 +4.7922e+00 -4.6355e+00
207 0 +1.191269447e+01 +6.679026945e+02 +6.679026945e+02 +1.8707e+00 -1.1494e+00 -4.6484e+00 +4.9303e+00 -4.9568e+00
269 0 +1.028746646e+01 +6.662774665e+02 +6.662774665e+02 +3.3209e-01 -4.9013e+00 -4.0401e+00 +4.8051e+00 -4.8687e+00
277 0 +1.020026082e+01 +6.661902608e+02 +6.661902608e+02 +2.8143e-01 -4.1208e+00 -4.9903e+00 +4.8399e+00 -4.7013e+00
284 0 +5.567381933e+00 +6.615573819e+02 +6.615573819e+02 +3.7538e+00 -4.2559e+00 -4.9083e+00 +4.9307e+00 -4.7682e+00
351 0 +4.456704916e+00 +6.604467049e+02 +6.604467049e+02 +3.4558e+00 -4.9986e+00 -4.3350e+00 +4.9074e+00 -4.9714e+00
377 0 +4.305481953e+00 +6.602954820e+02 +6.602954820e+02 +2.7047e+00 -4.9314e+00 -4.6797e+00 +4.8760e+00 -4.9822e+00
428 0 +3.473440510e+00 +6.594634405e+02 +6.594634405e+02 +3.6091e+00 -4.9251e+00 -4.9043e+00 +4.8496e+00 -4.9199e+00
452 0 +3.430889486e+00 +6.594208895e+02 +6.594208895e+02 +3.9699e+00 -4.6833e+00 -4.7813e+00 +4.8144e+00 -4.9898e+00
453 0 +3.090558038e+00 +6.590805580e+02 +6.590805580e+02 +4.9026e+00 -4.8045e+00 -4.7738e+00 +4.9216e+00 -4.8510e+00
555 0 +2.324620697e+00 +6.583146207e+02 +6.583146207e+02 +4.5108e+00 -4.7168e+00 -4.8207e+00 +4.9342e+00 -4.9605e+00
601 0 +1.786407971e+00 +6.577764080e+02 +6.577764080e+02 +4.9296e+00 -4.9445e+00 -4.7280e+00 +4.9941e+00 -4.9276e+00
628 0 +1.678322890e+00 +6.576683229e+02 +6.576683229e+02 +4.9082e+00 -4.7214e+00 -4.9025e+00 +4.8802e+00 -4.9891e+00
630 0 +7.633545862e-01 +6.567533546e+02 +6.567533546e+02 +4.9746e+00 -4.8325e+00 -4.9441e+00 +4.9760e+00 -4.9871e+00
726 0 +6.413467083e-01 +6.566313467e+02 +6.566313467e+02 +4.8258e+00 -4.8565e+00 -4.9746e+00 +4.9777e+00 -4.9994e+00
776 0 +4.900125334e-01 +6.564800125e+02 +6.564800125e+02 +4.8300e+00 -4.8787e+00 -4.9708e+00 +4.9999e+00 -4.9989e+00
802 0 +3.434401306e-01 +6.563334401e+02 +6.563334401e+02 +4.9172e+00 -4.9960e+00 -4.9899e+00 +4.9678e+00 -4.9959e+00
851 0 +3.205805382e-01 +6.563105805e+02 +6.563105805e+02 +4.9032e+00 -4.9754e+00 -4.9936e+00 +4.9971e+00 -4.9857e+00
898 0 +2.331256839e-01 +6.562231257e+02 +6.562231257e+02 +4.9946e+00 -4.9713e+00 -4.9779e+00 +4.9915e+00 -4.9941e+00
927 0 +1.955928816e-01 +6.561855929e+02 +6.561855929e+02 +4.9753e+00 -4.9794e+00 -4.9952e+00 +4.9906e+00 -4.9934e+00
952 0 +1.736523287e-01 +6.561636523e+02 +6.561636523e+02 +4.9874e+00 -4.9774e+00 -4.9828e+00 +4.9990e+00 -4.9939e+00
976 0 +1.022340459e-01 +6.560922340e+02 +6.560922340e+02 +4.9872e+00 -4.9846e+00 -4.9867e+00 +4.9976e+00 -4.9994e+00
1027 0 +6.413078668e-02 +6.560541308e+02 +6.560541308e+02 +4.9852e+00 -4.9912e+00 -4.9946e+00 +4.9972e+00 -4.9999e+00
1128 0 +6.327216273e-02 +6.560532722e+02 +6.560532722e+02 +4.9883e+00 -4.9893e+00 -4.9954e+00 +4.9979e+00 -4.9994e+00
1130 0 +5.196865500e-02 +6.560419687e+02 +6.560419687e+02 +4.9986e+00 -4.9973e+00 -4.9966e+00 +4.9949e+00 -4.9994e+00
1132 0 +3.584474576e-02 +6.560258447e+02 +6.560258447e+02 +4.9821e+00 -4.9964e+00 -4.9984e+00 +4.9996e+00 -4.9996e+00
1138 0 +2.914692447e-02 +6.560191469e+02 +6.560191469e+02 +4.9883e+00 -4.9996e+00 -4.9997e+00 +4.9997e+00 -4.9986e+00
1196 0 +2.324708397e-02 +6.560132471e+02 +6.560132471e+02 +4.9926e+00 -4.9964e+00 -4.9976e+00 +4.9997e+00 -5.0000e+00
1211 0 +1.637569647e-02 +6.560063757e+02 +6.560063757e+02 +4.9956e+00 -4.9997e+00 -4.9993e+00 +4.9994e+00 -4.9994e+00
1226 0 +1.592994457e-02 +6.560059299e+02 +6.560059299e+02 +4.9948e+00 -4.9989e+00 -4.9995e+00 +4.9993e+00 -4.9997e+00
