% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.091501498e+04 +1.036851498e+04 +1.036851498e+04 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
3 0 +6.956514406e+03 +6.410014406e+03 +6.410014406e+03 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
9 0 +6.157488920e+03 +5.610988920e+03 +5.610988920e+03 -1.1967e-01 +4.5711e-01 +1.5779e+00 -4.1827e-01 -7.0849e-01 -4.0176e-01 +1.0154e+00 +4.2875e-01 -4.2976e-01 +6.1327e-01
18 0 +3.447284546e+03 +2.900784546e+03 +2.900784546e+03 -7.8951e-01 -7.1581e-01 +2.2898e-02 +4.4115e-01 +3.7669e-01 +9.2718e-01 +1.1300e-01 +1.5535e+00 -1.6466e-01 +2.8202e+00
24 0 +5.978157034e+02 +5.131570342e+01 +5.131570342e+01 -6.3037e-01 +3.1646e-01 +1.4557e-01 -5.5160e-01 +2.2439e+00 +7.3392e-01 -1.9251e+00 +2.8645e-01 -5.6179e-01 +9.5243e-01
62 0 +4.723093285e+02 -7.419067149e+01 -7.419067149e+01 +1.0490e-01 -9.6601e-02 +5.0576e-01 +2.1930e-01 +3.1807e-02 -2.4488e+00 -1.1037e+00 +1.2364e+00 -2.7872e-01 +1.3456e+00
74 0 +3.821240042e+01 -5.082875996e+02 -5.082875996e+02 -4.1432e-01 -1.8048e-01 -9.2656e-01 +4.7038e-01 +2.6897e-01 -1.8405e+00 -2.4475e-02 +2.4795e+00 -4.7045e-01 +2.2133e+00
144 0 +7.495930134e+00 -5.390040699e+02 -5.390040699e+02 -3.9209e-01 +1.3454e+00 -1.3348e+00 -3.2463e-01 +1.8155e-01 -2.3151e+00 -1.7543e+00 +5.1736e-01 -9.2902e-01 +2.3866e+00
168 0 +4.254927662e+00 -5.422450723e+02 -5.422450723e+02 -7.2432e-01 -9.8511e-03 +2.0313e+00 -1.2514e+00 +1.4790e-01 -1.2143e+00 -4.2010e-01 +8.0976e-01 -1.6118e+00 +2.2358e+00
214 0 +4.201732665e+00 -5.422982673e+02 -5.422982673e+02 +8.5219e-01 +5.3876e-01 +1.5321e+00 -2.3390e+00 +1.7851e+00 -1.1226e+00 -9.5511e-01 +1.3728e+00 -1.8564e+00 +1.9289e+00
324 0 +4.181615279e+00 -5.423183847e+02 -5.423183847e+02 -1.3030e+00 +3.3422e-01 +5.2819e-02 -2.1211e+00 +9.8263e-01 -7.3797e-01 -1.7560e+00 +1.7398e+00 -2.2073e+00 +2.1570e+00
394 0 +3.611115760e+00 -5.428888842e+02 -5.428888842e+02 -2.1482e+00 +1.2778e+00 +1.7848e+00 -1.5709e+00 +2.2747e+00 -5.2762e-02 -1.4908e+00 +9.1173e-01 -2.0859e+00 +1.1643e+00
520 0 +3.404896500e+00 -5.430951035e+02 -5.430951035e+02 -3.1387e-01 -5.6960e-01 +1.3989e+00 +9.0506e-02 +1.8288e+00 -1.9274e+00 -1.9796e+00 +1.2655e+00 -1.9711e+00 +2.1279e+00
569 0 +3.354294820e+00 -5.431457052e+02 -5.431457052e+02 -2.1934e+00 -5.9735e-01 +2.1796e+00 -1.4763e+00 +1.0583e+00 -1.3693e+00 -1.5007e+00 +1.1280e+00 -2.4190e+00 +1.9912e+00
620 0 +3.061791615e+00 -5.434382084e+02 -5.434382084e+02 -2.1572e+00 -8.5448e-01 +1.4803e+00 -1.5564e+00 +4.9087e-02 -1.1144e+00 -1.2285e+00 +1.5559e+00 -1.4020e+00 +1.9178e+00
