% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.090490570e+05 +3.090849570e+05 +3.090849570e+05 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
3 0 +2.688576330e+05 +2.688935330e+05 +2.688935330e+05 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
4 0 +2.638876136e+05 +2.639235136e+05 +2.639235136e+05 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
9 0 +2.231684420e+05 +2.232043420e+05 +2.232043420e+05 -1.1967e-01 +4.5711e-01 +1.5779e+00 -4.1827e-01 -7.0849e-01 -4.0176e-01 +1.0154e+00 +4.2875e-01 -4.2976e-01 +6.1327e-01
21 0 +1.923015603e+05 +1.923374603e+05 +1.923374603e+05 +4.5779e-01 +6.6078e-01 +1.1831e+00 +1.1538e+00 -1.2777e+00 -8.3783e-01 +6.1504e-01 +6.1379e-01 +6.1505e-01 +3.9527e+00
52 0 +1.237366672e+05 +1.237725672e+05 +1.237725672e+05 +7.0983e-01 +3.3925e+00 +2.7387e+00 +1.5454e+00 -5.5187e-01 +6.7939e-03 -8.1549e-02 -1.4820e+00 +8.9179e-01 +2.7368e+00
54 0 +7.252002273e+04 +7.255592273e+04 +7.255592273e+04 -1.3899e-01 +2.3589e+00 +2.7914e+00 +1.0820e+00 -4.8373e-01 +8.8643e-02 -1.3435e+00 +1.9757e-01 -3.5247e-01 +1.2813e-01
64 0 +6.230420631e+04 +6.234010631e+04 +6.234010631e+04 +1.6636e+00 +3.9557e-01 +3.0565e+00 -7.9880e-01 -1.4790e+00 -9.5269e-01 +3.8509e-01 -5.9677e-01 -1.5951e+00 +7.1372e-01
89 0 +3.698805161e+04 +3.702395161e+04 +3.702395161e+04 +1.9505e+00 +6.0194e-01 +3.4223e+00 -5.0040e-01 -7.6005e-01 -7.7848e-01 +5.3102e-01 +7.8203e-01 -3.1953e-01 +2.6876e+00
102 0 +8.434254228e+03 +8.470154228e+03 +8.470154228e+03 +1.3569e+00 +4.7003e-01 +2.4174e+00 -1.3202e+00 -1.9813e+00 -7.1616e-01 -1.1576e+00 -1.0406e-01 -2.1348e+00 +4.3982e+00
103 0 +1.877389061e+02 +2.236389061e+02 +2.236389061e+02 +2.5737e+00 +3.6151e-01 +2.5170e+00 -7.0336e-01 -1.0350e+00 -1.5452e+00 -4.3922e+00 +8.2755e-01 -3.5315e+00 +4.5916e+00
108 0 +1.084590573e+02 +1.443590573e+02 +1.443590573e+02 +8.0205e-01 +2.9245e+00 +4.0018e+00 -8.5138e-01 -1.7485e+00 -1.0376e+00 -3.0452e+00 -1.1060e+00 -8.5350e-01 +1.0654e+00
109 0 +1.018233022e+02 +1.377233022e+02 +1.377233022e+02 +2.4351e+00 +3.5936e+00 +4.4708e+00 +9.0680e-01 -1.8681e-01 -1.7214e+00 -8.8188e-01 +1.1785e-01 -2.8843e+00 +1.6046e+00
218 0 +8.740463361e+01 +1.233046336e+02 +1.233046336e+02 +2.3880e+00 +3.4021e+00 +2.3167e+00 +1.0378e+00 -6.2976e-01 -3.8268e+00 -3.0184e+00 +3.8559e-01 -8.6146e-01 +4.6642e-01
354 0 +8.698330369e+01 +1.228833037e+02 +1.228833037e+02 +2.2616e+00 +2.6123e+00 +3.3360e+00 -5.7174e-01 +9.7270e-01 -3.0621e+00 -4.1937e+00 -1.9991e+00 -2.1102e+00 +1.5880e+00
384 0 +8.443984338e+01 +1.203398434e+02 +1.203398434e+02 +1.4429e+00 +1.9746e+00 +4.4537e+00 +1.0791e+00 -5.5526e-01 -1.2072e+00 -2.0568e+00 -9.7070e-01 -3.6726e+00 +1.9989e+00
451 0 +7.292851518e+01 +1.088285152e+02 +1.088285152e+02 +1.6349e+00 +3.2168e+00 +2.5180e+00 -7.6842e-01 +9.9331e-01 -3.5509e+00 -4.9728e+00 -2.1588e+00 -2.0093e+00 +5.5986e-01
467 0 +6.226335722e+01 +9.816335722e+01 +9.816335722e+01 +1.8167e+00 +3.8026e+00 +2.1049e+00 +6.6782e-01 +2.8392e-01 -4.3828e+00 -3.8824e+00 -2.3771e+00 -4.4433e+00 +1.1669e+00
504 0 +6.169003399e+01 +9.759003399e+01 +9.759003399e+01 +1.2297e+00 +4.1342e+00 +2.4537e+00 -4.2228e-02 -9.7525e-02 -3.6150e+00 -4.5627e+00 -2.3259e+00 -4.2862e+00 +1.9932e-01
562 0 +5.497265810e+01 +9.087265810e+01 +9.087265810e+01 +2.0574e+00 +4.0070e+00 +3.9265e+00 +7.3674e-01 +1.1379e+00 -3.1865e+00 -1.9058e+00 -1.9608e+00 -2.4507e+00 +1.4398e-01
612 0 +5.251760625e+01 +8.841760625e+01 +8.841760625e+01 +2.9066e+00 +2.0633e+00 +2.8166e+00 +4.8401e-01 -2.8543e-01 -2.1779e+00 -2.6961e+00 -1.0983e+00 -2.2513e+00 +5.4165e-01
631 0 +4.071999480e+01 +7.661999480e+01 +7.661999480e+01 +1.6960e+00 +2.9045e+00 +2.8653e+00 +1.4757e+00 +1.2048e+00 -3.1241e+00 -2.7165e+00 -2.1677e+00 -3.9617e+00 +8.2346e-01
664 0 +4.012638204e+01 +7.602638204e+01 +7.602638204e+01 +2.2759e+00 +3.2765e+00 +3.6975e+00 +1.4923e+00 -9.0997e-01 -4.0593e+00 -2.5429e+00 -3.5023e+00 -4.2556e+00 -2.7471e-01
704 0 +3.654707483e+01 +7.244707483e+01 +7.244707483e+01 +3.3274e+00 +2.3489e+00 +2.4943e+00 +1.1210e+00 -9.7082e-01 -2.8300e+00 -3.3138e+00 -1.9389e+00 -4.0097e+00 +3.0050e-02
752 0 +2.422339812e+01 +6.012339812e+01 +6.012339812e+01 +2.1467e+00 +2.5206e+00 +3.2787e+00 +1.4991e+00 -6.2433e-01 -3.3558e+00 -3.4458e+00 -2.8856e+00 -3.9467e+00 -6.1000e-01
901 0 +1.724728080e+01 +5.314728080e+01 +5.314728080e+01 +2.2884e+00 +2.2702e+00 +2.6437e+00 +1.5237e+00 -1.3000e-02 -2.9118e+00 -2.3288e+00 -2.9188e+00 -3.1820e+00 -6.3812e-01
1213 0 +1.280658885e+01 +4.870658885e+01 +4.870658885e+01 +2.3256e+00 +2.2807e+00 +2.5746e+00 +2.4708e+00 -1.8802e-01 -3.6840e+00 -3.1430e+00 -2.0061e+00 -2.9093e+00 -1.1863e+00
1216 0 +1.265194588e+01 +4.855194588e+01 +4.855194588e+01 +2.3140e+00 +2.2290e+00 +3.2772e+00 +2.4079e+00 -2.5085e-01 -3.2573e+00 -2.9430e+00 -1.9857e+00 -2.3653e+00 -1.6814e+00
1251 0 +1.211793945e+01 +4.801793945e+01 +4.801793945e+01 +2.2836e+00 +2.7615e+00 +2.9930e+00 +2.6657e+00 -6.1162e-01 -3.2298e+00 -2.9204e+00 -2.3603e+00 -2.7939e+00 -1.6773e+00
1303 0 +1.112709032e+01 +4.702709032e+01 +4.702709032e+01 +2.4540e+00 +1.9504e+00 +2.8322e+00 +1.9731e+00 -6.4477e-01 -3.0575e+00 -2.5399e+00 -2.1774e+00 -2.8750e+00 -1.6037e+00
1359 0 +1.085611204e+01 +4.675611204e+01 +4.675611204e+01 +2.0888e+00 +2.0071e+00 +2.8296e+00 +2.0758e+00 -8.4120e-01 -3.0152e+00 -2.9627e+00 -2.5338e+00 -3.4261e+00 -1.3636e+00
1362 0 +1.082525304e+01 +4.672525304e+01 +4.672525304e+01 +2.4210e+00 +2.6453e+00 +3.0322e+00 +2.4797e+00 -7.2328e-01 -2.3419e+00 -2.6199e+00 -2.2037e+00 -3.1943e+00 -1.7375e+00
1378 0 +1.049234705e+01 +4.639234705e+01 +4.639234705e+01 +2.2111e+00 +1.8559e+00 +3.2449e+00 +2.6212e+00 -3.3351e-01 -3.2895e+00 -2.3496e+00 -2.3985e+00 -3.6131e+00 -1.5714e+00
1405 0 +6.978203814e+00 +4.287820381e+01 +4.287820381e+01 +2.5846e+00 +1.9669e+00 +2.9579e+00 +2.5589e+00 -6.4899e-01 -2.9079e+00 -2.6927e+00 -2.2680e+00 -3.2094e+00 -1.6411e+00
1502 0 +4.914093814e+00 +4.081409381e+01 +4.081409381e+01 +2.3128e+00 +2.1651e+00 +2.7293e+00 +3.0871e+00 -5.5342e-01 -3.0586e+00 -2.7200e+00 -2.1742e+00 -3.4569e+00 -1.9342e+00
1551 0 +4.318277724e+00 +4.021827772e+01 +4.021827772e+01 +2.3396e+00 +1.8671e+00 +2.7504e+00 +2.8752e+00 -5.9989e-01 -3.1800e+00 -2.5781e+00 -2.2021e+00 -2.8644e+00 -2.0260e+00
1601 0 +3.984809681e+00 +3.988480968e+01 +3.988480968e+01 +2.3413e+00 +1.8222e+00 +2.7581e+00 +2.9727e+00 -8.2893e-01 -3.3832e+00 -2.6977e+00 -2.2504e+00 -2.9663e+00 -2.2064e+00
1602 0 +2.299663364e+00 +3.819966336e+01 +3.819966336e+01 +2.4812e+00 +1.7646e+00 +2.6428e+00 +3.3664e+00 -6.5944e-01 -3.2149e+00 -2.7475e+00 -2.1983e+00 -3.1945e+00 -2.3033e+00
1752 0 +1.531597550e+00 +3.743159755e+01 +3.743159755e+01 +2.6379e+00 +1.5398e+00 +2.5573e+00 +3.1220e+00 -9.5792e-01 -3.0729e+00 -2.9003e+00 -2.2776e+00 -3.0780e+00 -2.2644e+00
2004 0 +1.506894246e+00 +3.740689425e+01 +3.740689425e+01 +2.6180e+00 +1.6072e+00 +2.5250e+00 +3.1070e+00 -1.0476e+00 -3.1772e+00 -2.6702e+00 -2.1119e+00 -3.0832e+00 -2.3350e+00
2005 0 +1.446728670e+00 +3.734672867e+01 +3.734672867e+01 +2.5902e+00 +1.6611e+00 +2.4798e+00 +3.1873e+00 -9.6659e-01 -3.0514e+00 -2.7973e+00 -2.0860e+00 -3.1882e+00 -2.2637e+00
2010 0 +1.347666380e+00 +3.724766638e+01 +3.724766638e+01 +2.6131e+00 +1.4490e+00 +2.5445e+00 +3.3485e+00 -1.0762e+00 -3.0562e+00 -2.7319e+00 -2.1558e+00 -3.4047e+00 -2.2283e+00
2052 0 +7.527305727e-01 +3.665273057e+01 +3.665273057e+01 +2.6979e+00 +1.3722e+00 +2.4326e+00 +3.2976e+00 -1.2449e+00 -3.0508e+00 -2.6795e+00 -2.1761e+00 -3.3291e+00 -2.3345e+00
2214 0 +7.484724598e-01 +3.664847246e+01 +3.664847246e+01 +2.7748e+00 +1.4117e+00 +2.5673e+00 +3.0706e+00 -1.5199e+00 -3.0691e+00 -2.4284e+00 -2.1943e+00 -3.3196e+00 -2.5906e+00
2351 0 +7.045771292e-01 +3.660457713e+01 +3.660457713e+01 +2.6759e+00 +1.3763e+00 +2.6150e+00 +3.1417e+00 -1.3419e+00 -3.0884e+00 -2.3212e+00 -2.2210e+00 -3.2710e+00 -2.6008e+00
2364 0 +6.746435927e-01 +3.657464359e+01 +3.657464359e+01 +2.7971e+00 +1.2768e+00 +2.6466e+00 +3.1942e+00 -1.2945e+00 -3.0545e+00 -2.5177e+00 -2.1503e+00 -3.1421e+00 -2.5663e+00
2365 0 +4.666745251e-01 +3.636667453e+01 +3.636667453e+01 +2.8368e+00 +1.2942e+00 +2.6161e+00 +3.2579e+00 -1.3607e+00 -3.0195e+00 -2.5264e+00 -2.1305e+00 -3.2689e+00 -2.6108e+00
2413 0 +4.117728516e-01 +3.631177285e+01 +3.631177285e+01 +2.7865e+00 +1.3022e+00 +2.5555e+00 +3.3872e+00 -1.3633e+00 -3.0721e+00 -2.7271e+00 -2.0569e+00 -3.2486e+00 -2.6047e+00
2420 0 +4.064127425e-01 +3.630641274e+01 +3.630641274e+01 +2.7062e+00 +1.2161e+00 +2.6181e+00 +3.3345e+00 -1.3125e+00 -3.0657e+00 -2.5974e+00 -2.0699e+00 -3.2128e+00 -2.5723e+00
2422 0 +3.989021955e-01 +3.629890220e+01 +3.629890220e+01 +2.7471e+00 +1.3016e+00 +2.6402e+00 +3.2919e+00 -1.2895e+00 -3.0961e+00 -2.6419e+00 -2.1999e+00 -3.1302e+00 -2.6495e+00
2461 0 +3.019089799e-01 +3.620190898e+01 +3.620190898e+01 +2.7760e+00 +1.2425e+00 +2.6499e+00 +3.2887e+00 -1.3559e+00 -3.0423e+00 -2.4624e+00 -2.1765e+00 -3.2013e+00 -2.6784e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.643424689e+05 +1.643738389e+05 +1.643738389e+05 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
5 0 +1.017071090e+05 +1.017384790e+05 +1.017384790e+05 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
