% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.290044558e+03 +3.413874558e+03 +3.413874558e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +1.686800048e+03 +1.810630048e+03 +1.810630048e+03 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
3 0 +9.989359862e+02 +1.122765986e+03 +1.122765986e+03 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
22 0 +9.264084469e+02 +1.050238447e+03 +1.050238447e+03 +6.7089e-01 +1.2356e+00 +1.0540e+00 +7.5139e-01 -2.1527e-01 +8.5897e-01 -6.7283e-01 -1.3682e-01 -3.8536e-01 +1.8187e-01
31 0 +3.060416277e+02 +4.298716277e+02 +4.298716277e+02 -7.2900e-01 -4.6018e-01 +8.4729e-01 +7.1037e-01 +7.9098e-02 +2.1733e-01 +1.3777e+00 -4.9157e-01 +6.4710e-01 -1.0219e-01
61 0 +2.582068259e+02 +3.820368259e+02 +3.820368259e+02 -1.0749e+00 -1.5902e-01 -3.6833e-01 +2.9748e-01 -6.4960e-02 -2.3177e-01 -2.9110e-01 +3.7702e-01 +5.2638e-01 -7.0589e-01
86 0 +2.125882173e+02 +3.364182173e+02 +3.364182173e+02 +6.2180e-01 -1.9648e-01 +1.1875e+00 -1.3755e-01 -8.5045e-01 +9.0017e-01 -7.6288e-01 -2.6462e-01 -2.0022e-01 +3.7552e-01
106 0 +1.666210273e+02 +2.904510273e+02 +2.904510273e+02 +5.0859e-01 +3.8148e-02 +7.9280e-01 +8.6715e-01 +3.8779e-01 -7.8845e-01 -9.0033e-01 -3.0204e-01 +9.3092e-01 -3.1584e-01
119 0 +1.488274077e+02 +2.726574077e+02 +2.726574077e+02 -4.9001e-01 +3.9735e-01 -1.1241e-01 -5.0908e-01 -1.4374e-01 -1.2308e-01 +4.2045e-01 -2.5869e-01 +5.2453e-01 +3.6329e-01
129 0 +1.311974216e+02 +2.550274216e+02 +2.550274216e+02 +2.2159e-01 -4.9357e-01 +8.5561e-01 -4.2898e-01 +3.5948e-01 +1.9479e-01 -4.8469e-03 -3.5301e-01 +1.0370e+00 -7.5540e-01
151 0 +7.179967970e+01 +1.956296797e+02 +1.956296797e+02 +1.5503e-01 -8.3232e-02 -8.4024e-02 +8.8826e-01 +5.5420e-01 -2.4610e-01 +1.6130e-01 -5.6946e-01 +4.1760e-01 +4.5812e-02
201 0 +6.556144374e+01 +1.893914437e+02 +1.893914437e+02 -3.4773e-01 +8.1017e-02 +1.3200e-01 +4.8061e-01 +1.4961e-01 +3.9664e-02 +1.9090e-01 +1.2344e-01 +4.5978e-01 -2.9030e-01
202 0 +5.659959506e+01 +1.804295951e+02 +1.804295951e+02 -1.3442e-01 +3.0199e-01 +8.0344e-02 +5.7743e-01 +1.2069e-01 -5.2780e-02 -1.2348e-01 -4.7585e-01 +5.3251e-01 +2.0218e-01
260 0 +4.452725537e+01 +1.683572554e+02 +1.683572554e+02 +1.0174e-01 +3.3936e-01 +3.7603e-01 +3.4274e-01 +3.1782e-01 -7.1613e-02 +5.9132e-02 -6.3499e-01 +9.4291e-01 -2.4876e-01
309 0 +3.363402425e+01 +1.574640242e+02 +1.574640242e+02 -4.8870e-02 +2.7553e-01 -2.4867e-02 +5.9626e-01 +2.4021e-01 +2.1830e-01 +4.6045e-01 -4.7164e-01 +1.1361e+00 -1.9880e-01
401 0 +2.071765235e+01 +1.445476524e+02 +1.445476524e+02 +1.2906e-01 +1.4300e-01 +3.0994e-01 +6.6601e-01 +2.5117e-01 +8.9793e-02 -2.1096e-01 -3.8088e-01 +8.0219e-01 -3.7120e-01
455 0 +1.869440597e+01 +1.425244060e+02 +1.425244060e+02 -9.2128e-02 +2.0819e-01 +4.8502e-01 +5.7696e-01 +3.2950e-01 +1.4762e-01 -9.4595e-03 -4.2390e-01 +1.0028e+00 -1.7334e-01
459 0 +1.253703968e+01 +1.363670397e+02 +1.363670397e+02 +4.1663e-02 +9.9191e-02 +4.3790e-01 +8.0105e-01 +5.4654e-01 -1.1374e-01 -2.1854e-01 -4.4711e-01 +1.0288e+00 -3.7176e-01
