% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.134850738e+03 +2.258680738e+03 +2.258680738e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +1.521057945e+03 +1.644887945e+03 +1.644887945e+03 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
5 0 +7.334808896e+02 +8.573108896e+02 +8.573108896e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01
6 0 +3.986373671e+02 +5.224673671e+02 +5.224673671e+02 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
13 0 +3.086668750e+02 +4.324968750e+02 +4.324968750e+02 -3.7917e-01 -8.5659e-02 -1.0063e+00 -1.0962e+00 +9.1253e-01
19 0 +7.429407286e+01 +1.981240729e+02 +1.981240729e+02 +1.9708e-01 +1.0686e+00 -6.0205e-01 -2.2766e-01 -2.9211e-01
31 0 +3.399280260e+01 +1.578228026e+02 +1.578228026e+02 -7.1136e-01 +5.2565e-01 -2.2046e-01 -5.9348e-02 -3.1919e-01
122 0 +2.250054150e+01 +1.463305415e+02 +1.463305415e+02 -1.6959e-01 +1.4717e-01 -2.2601e-01 -5.0476e-02 -1.8969e-01
126 0 +1.804454924e+01 +1.418745492e+02 +1.418745492e+02 -6.2440e-01 +7.3402e-01 -1.0416e+00 +1.9825e-01 -1.2566e-01
180 0 +9.939955070e+00 +1.337699551e+02 +1.337699551e+02 -1.0122e-01 +5.8225e-01 -6.5169e-01 +1.7551e-02 -4.2933e-01
279 0 +8.318414685e+00 +1.321484147e+02 +1.321484147e+02 -5.3809e-01 +4.6222e-01 -7.3449e-01 +2.7456e-01 -1.9233e-01
304 0 +6.492615388e+00 +1.303226154e+02 +1.303226154e+02 -4.1242e-01 +5.4274e-01 -5.9512e-01 +5.5096e-02 -4.0197e-01
364 0 +6.160619936e+00 +1.299906199e+02 +1.299906199e+02 -6.7963e-01 +2.9028e-01 -1.0548e+00 +4.4112e-01 -1.1609e-01
383 0 +4.510453428e+00 +1.283404534e+02 +1.283404534e+02 -3.9901e-01 +6.0262e-01 -7.4031e-01 +1.3916e-01 -2.4104e-01
425 0 +3.855906929e+00 +1.276859069e+02 +1.276859069e+02 -3.1147e-01 +6.6439e-01 -6.0555e-01 +3.1652e-02 -3.3121e-01
527 0 +3.740490795e+00 +1.275704908e+02 +1.275704908e+02 -2.1401e-01 +6.1943e-01 -4.8478e-01 +9.6060e-02 -2.5504e-01
607 0 +3.483587939e+00 +1.273135879e+02 +1.273135879e+02 -2.2040e-01 +7.3034e-01 -5.0190e-01 +1.0134e-01 -2.8807e-01
647 0 +3.440407634e+00 +1.272704076e+02 +1.272704076e+02 -2.9871e-01 +6.5618e-01 -5.8296e-01 +5.4423e-02 -2.9404e-01
649 0 +3.368660543e+00 +1.271986605e+02 +1.271986605e+02 -2.9425e-01 +6.5288e-01 -5.7282e-01 +8.3423e-02 -2.7707e-01
675 0 +3.160035832e+00 +1.269900358e+02 +1.269900358e+02 -2.7230e-01 +6.7573e-01 -4.3358e-01 +1.1150e-01 -2.7916e-01
689 0 +3.089247785e+00 +1.269192478e+02 +1.269192478e+02 -2.2463e-01 +6.8469e-01 -4.6993e-01 +1.0448e-01 -2.7198e-01
781 0 +2.937970707e+00 +1.267679707e+02 +1.267679707e+02 -2.0278e-01 +7.0365e-01 -4.0844e-01 +1.2525e-01 -3.0406e-01
824 0 +2.809426791e+00 +1.266394268e+02 +1.266394268e+02 -1.3684e-01 +6.8831e-01 -3.3920e-01 +1.7672e-01 -2.7246e-01
832 0 +2.546960505e+00 +1.263769605e+02 +1.263769605e+02 -1.3019e-01 +6.8705e-01 -2.6708e-01 +2.0663e-01 -2.8673e-01
870 0 +2.490547868e+00 +1.263205479e+02 +1.263205479e+02 -5.3139e-02 +6.9843e-01 -8.9520e-02 +3.0796e-01 -2.0740e-01
1008 0 +2.466052901e+00 +1.262960529e+02 +1.262960529e+02 -9.1731e-02 +7.1907e-01 -1.5429e-01 +2.5329e-01 -2.5535e-01
1101 0 +2.359819717e+00 +1.261898197e+02 +1.261898197e+02 -1.4235e-01 +6.6419e-01 -1.6026e-01 +2.5705e-01 -2.2192e-01
1132 0 +2.276898499e+00 +1.261068985e+02 +1.261068985e+02 -3.2557e-02 +6.5768e-01 +3.4234e-02 +3.1106e-01 -2.0516e-01
1140 0 +2.219799183e+00 +1.260497992e+02 +1.260497992e+02 -3.2143e-02 +6.5379e-01 +3.1196e-03 +2.9517e-01 -2.1345e-01
1148 0 +1.906093342e+00 +1.257360933e+02 +1.257360933e+02 -6.5183e-02 +6.5478e-01 +2.1028e-02 +3.2559e-01 -2.0324e-01
1199 0 +1.712377762e+00 +1.255423778e+02 +1.255423778e+02 -8.8754e-02 +5.9651e-01 +2.4649e-02 +3.2230e-01 -1.9853e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.143702278e+02 +1.618802278e+02 +1.618802278e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
20 0 +1.041708236e+02 +1.516808236e+02 +1.516808236e+02 -1.3635e+00 +3.9612e-01 +3.6106e-01 +1.0511e-01 -1.3459e-01
40 0 +9.742877256e+01 +1.449387726e+02 +1.449387726e+02 +7.2811e-01 -3.2559e-01 +1.0585e+00 +1.9154e-01 -9.0204e-01
61 0 +8.173860343e+01 +1.292486034e+02 +1.292486034e+02 +9.0655e-02 -6.3456e-01 +1.6054e-01 -1.9529e-01 -8.0249e-02
64 0 +8.127289903e+01 +1.287828990e+02 +1.287828990e+02 +2.5076e-01 +4.7805e-01 +4.4698e-01 -1.2458e-01 -5.3986e-01
65 0 +7.725134036e+01 +1.247613404e+02 +1.247613404e+02 +1.0339e+00 +8.4600e-01 -7.3155e-01 -5.2286e-01 -1.8440e-01
102 0 +5.109060049e+01 +9.860060049e+01 +9.860060049e+01 -4.1539e-01 -4.0569e-01 +1.3381e-01 +4.6984e-01 +1.9842e-01
123 0 +4.150052523e+01 +8.901052523e+01 +8.901052523e+01 -2.3827e-01 +2.8416e-01 -1.2698e-01 +5.0148e-02 +3.7020e-01
126 0 +3.397708241e+01 +8.148708241e+01 +8.148708241e+01 -1.5877e-01 -9.6368e-02 +1.6710e-01 +4.2687e-01 -4.9947e-02
130 0 +2.004808418e+01 +6.755808418e+01 +6.755808418e+01 -4.8479e-01 -4.6164e-01 +3.7925e-01 +1.6495e-01 +7.0000e-02
194 0 +8.698349851e+00 +5.620834985e+01 +5.620834985e+01 +2.5708e-01 +4.1264e-01 -5.7107e-01 -3.5779e-01 +7.4825e-02
250 0 +6.704448017e+00 +5.421444802e+01 +5.421444802e+01 -5.5031e-01 -1.6064e-03 -2.1408e-01 -8.5175e-02 +1.7568e-01
