% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.343154790e+00 -9.420684521e+01 -9.420684521e+01 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
6 0 +2.655540638e+00 -9.989445936e+01 -9.989445936e+01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
43 0 +2.636576911e+00 -9.991342309e+01 -9.991342309e+01 +6.1698e-01 +6.8046e-01 -1.2165e+00 +1.0862e+00 -3.2348e-01
88 0 +2.304791504e+00 -1.002452085e+02 -1.002452085e+02 +2.7523e-01 +5.3957e-01 -3.4710e-01 +3.6542e-01 +1.5830e-01
109 0 +1.846789877e+00 -1.007032101e+02 -1.007032101e+02 +9.0876e-01 -5.8735e-01 -9.3899e-01 +5.3006e-01 -6.1194e-01
346 0 +1.294186043e+00 -1.012558140e+02 -1.012558140e+02 -3.8642e-02 +9.3877e-01 -5.6161e-01 +3.7393e-01 -3.7585e-02
406 0 +1.132960115e+00 -1.014170399e+02 -1.014170399e+02 -4.8158e-02 -2.8067e-01 -8.6386e-01 +8.2022e-02 -6.2840e-01
428 0 +9.545998919e-01 -1.015954001e+02 -1.015954001e+02 -5.8841e-01 +3.4863e-01 +5.2580e-01 -1.0810e+00 -3.4088e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.523492134e+01 +8.692492134e+01 +8.692492134e+01 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +1.018039543e+01 +8.187039543e+01 +8.187039543e+01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
4 0 +1.015758259e+01 +8.184758259e+01 +8.184758259e+01 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
6 0 +6.539542210e+00 +7.822954221e+01 +7.822954221e+01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
14 0 +6.330726106e+00 +7.802072611e+01 +7.802072611e+01 +1.4562e+00 +2.7990e-02 +1.1035e+00 +4.6164e-01 -5.4512e-01
19 0 +5.840938617e+00 +7.753093862e+01 +7.753093862e+01 +1.9708e-01 +1.0686e+00 -6.0205e-01 -2.2766e-01 -2.9211e-01
54 0 +5.762398356e+00 +7.745239836e+01 +7.745239836e+01 +1.6571e-01 -9.7288e-01 +4.6301e-02 -7.6388e-01 +1.3871e+00
71 0 +3.358101952e+00 +7.504810195e+01 +7.504810195e+01 +2.2863e-01 -7.3162e-01 +1.8036e-01 -7.0096e-01 +1.8067e-01
160 0 +7.449720240e-01 +7.243497202e+01 +7.243497202e+01 +4.8981e-01 -5.3778e-01 +1.2601e+00 -1.6508e+00 +1.3247e+00
941 0 +6.639789894e-01 +7.235397899e+01 +7.235397899e+01 -1.0633e+00 -7.9696e-01 +6.7504e-01 +8.5972e-01 -2.9957e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.223368156e+01 +2.262436816e+02 +2.262436816e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
