% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.853564154e+02 -2.767335846e+02 -2.767335846e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
51 0 +1.557845475e+02 -3.063054525e+02 -3.063054525e+02 -9.5559e-01 +1.4328e+00 +6.3082e-01 +2.2120e+00 +4.4229e-01 +1.3756e+00 +1.1390e+00 +2.3995e+00 +7.4177e-01 +5.4638e-01
61 0 +1.514911209e+02 -3.105988791e+02 -3.105988791e+02 +8.5768e-01 +9.4126e-01 +8.8965e-02 -1.0390e+00 +7.2915e-01 +6.4225e-01 +1.6750e+00 +1.4151e+00 +1.3813e+00 -6.6043e-02
68 0 +1.192302243e+02 -3.428597757e+02 -3.428597757e+02 +3.5308e-01 +2.1189e+00 +5.5054e-01 +8.2309e-02 +7.5808e-01 +1.5178e+00 +9.3816e-01 +2.1531e+00 +5.3730e-01 +8.1405e-01
70 0 +1.034332635e+02 -3.586567365e+02 -3.586567365e+02 +5.2093e-01 +1.7748e+00 +7.2878e-01 +9.9188e-03 +7.1583e-01 +1.5094e-01 +2.1690e+00 +1.6639e+00 +7.6982e-01 +4.8222e-01
280 0 +8.821516086e+01 -3.738748391e+02 -3.738748391e+02 -6.3493e-01 -5.4507e-01 +1.0724e-01 -4.5286e-01 +1.2518e+00 +2.1705e+00 +1.6074e+00 +1.4798e+00 +1.0753e+00 +2.2242e-02
593 0 +8.488363786e+01 -3.772063621e+02 -3.772063621e+02 -6.4515e-01 +1.4122e+00 +7.7399e-01 +1.3315e+00 +6.2742e-01 +1.6199e+00 +2.0859e+00 +3.1755e+00 +6.8159e-01 +7.5499e-01
608 0 +8.339433792e+01 -3.786956621e+02 -3.786956621e+02 +5.2158e-02 +1.1880e+00 +8.6309e-01 +1.1859e+00 +1.0968e+00 +2.2547e+00 +2.4756e+00 +2.6065e+00 +7.7164e-01 +4.2672e-01
623 0 +8.234896520e+01 -3.797410348e+02 -3.797410348e+02 +1.6202e+00 +4.1734e-01 +8.3643e-01 +3.2613e-02 +1.2431e+00 +2.2395e+00 +2.0447e+00 +3.4329e+00 +4.4226e-01 -2.6880e-03
727 0 +8.092328055e+01 -3.811667195e+02 -3.811667195e+02 +2.4356e+00 +1.0498e+00 +8.2318e-01 +1.9073e+00 +1.7051e+00 +2.2202e+00 +2.6605e+00 +3.5106e+00 +9.9098e-01 -1.1806e-02
735 0 +8.087124878e+01 -3.812187512e+02 -3.812187512e+02 +8.7861e-01 +1.3239e+00 +1.1932e+00 +1.3270e+00 +2.2466e+00 +3.0180e+00 +1.6536e+00 +2.6439e+00 +1.4269e+00 -2.7993e-01
764 0 +5.999330013e+01 -4.020966999e+02 -4.020966999e+02 +5.1403e-01 +5.1471e-01 +1.3089e+00 +1.2994e+00 +1.6307e+00 +1.5541e+00 +1.6268e+00 +1.9785e+00 +1.9039e+00 +9.0864e-02
1399 0 +5.438876016e+01 -4.077012398e+02 -4.077012398e+02 +2.0674e+00 +4.0644e+00 +1.3918e+00 +6.7920e-01 +2.1895e+00 +1.8127e+00 +2.5448e+00 +2.2169e+00 +7.3858e-01 +4.1590e-01
2089 0 +4.857495677e+01 -4.135150432e+02 -4.135150432e+02 +1.3378e+00 +2.3183e+00 +1.3527e+00 +1.5246e+00 +1.7065e+00 +1.6372e+00 +2.0999e+00 +2.3722e+00 +8.0268e-01 -6.4834e-01
